sust_speed,acc_sd,0.0~0.5Hz,0.5~1.0Hz,1.0~1.5Hz,1.5~2.0Hz,2.0~2.5Hz,2.5~3.0Hz,3.0~3.5Hz,3.5~4.0Hz,4.0~4.5Hz,4.5~5.0Hz,5.0~5.5Hz,5.5~6.0Hz,6.0~6.5Hz,6.5~7.0Hz,7.0~7.5Hz,7.5~8.0Hz,8.0~8.5Hz,8.5~9.0Hz,9.0~9.5Hz,9.5~10.0Hz,10.0~10.5Hz,10.5~11.0Hz,11.0~11.5Hz,11.5~12.0Hz,12.0~12.5Hz,12.5~13.0Hz,13.0~13.5Hz,13.5~14.0Hz,14.0~14.5Hz,14.5~15.0Hz,15.0~15.5Hz,15.5~16.0Hz,16.0~16.5Hz,16.5~17.0Hz,17.0~17.5Hz,17.5~18.0Hz,18.0~18.5Hz,18.5~19.0Hz,19.0~19.5Hz,19.5~20.0Hz,20.0~20.5Hz,20.5~21.0Hz,21.0~21.5Hz,21.5~22.0Hz,22.0~22.5Hz,22.5~23.0Hz,23.0~23.5Hz,23.5~24.0Hz,24.0~24.5Hz,24.5~25.0Hz,25.0~25.5Hz,25.5~26.0Hz,26.0~26.5Hz,26.5~27.0Hz,27.0~27.5Hz,27.5~28.0Hz,28.0~28.5Hz,28.5~29.0Hz,29.0~29.5Hz,29.5~30.0Hz,30.0~30.5Hz,30.5~31.0Hz,31.0~31.5Hz,31.5~32.0Hz,32.0~32.5Hz,32.5~33.0Hz,33.0~33.5Hz,33.5~34.0Hz,34.0~34.5Hz,34.5~35.0Hz,35.0~35.5Hz,35.5~36.0Hz,36.0~36.5Hz,36.5~37.0Hz,37.0~37.5Hz,37.5~38.0Hz,38.0~38.5Hz,38.5~39.0Hz,39.0~39.5Hz,39.5~40.0Hz,air_pressure
16.5,3.068362321989548,0.01114553673468699,0.019198516983635172,0.021148754547099316,0.028452673273534176,0.0254422726087532,0.0316786857734534,0.03527572148738974,0.04317852263653436,0.04068854820203298,0.051130742532765054,0.05176455441327695,0.050249097075390756,0.05533317570547265,0.06594778747611259,0.06533349638688407,0.07634101215753611,0.06257142008216066,0.07018499672521819,0.07384306445277686,0.08805057688209988,0.0905283060612305,0.11326805046767531,0.11303995682006203,0.12298498573867167,0.11538467109284894,0.10952304006991204,0.14902830047434978,0.1289453651546035,0.12409735341337404,0.15282445775831027,0.11747773541131291,0.14211602440317583,0.10528980390135567,0.1159486878001475,0.10779627479689284,0.09386026610325825,0.10942236974338006,0.1418825884142358,0.12736622166046013,0.13647136760845124,0.08875612189148321,0.11341300972091133,0.11245048297636565,0.11131918232738613,0.10142045617067837,0.09762668833105437,0.08734880580073306,0.06423875192951178,0.05686226558426764,0.03229102140150814,0.027038881901799396,0.018413532764272104,0.012030851408285264,0.010400991624502955,0.014586043560792588,0.02332630490414505,0.02054133136255953,0.02178700605796477,0.015826859219394262,0.017245167063406893,0.013263819749202288,0.011317511256061103,0.011231589416184495,0.011028804461147106,0.011584223747884934,0.016374175410993837,0.016550143419120915,0.016074034134516225,0.013934349915923542,0.011822501545799785,0.009356592059401467,0.007924575387613817,0.007507891358548196,0.006164176883048559,0.006002007574131297,0.006358061644699654,0.00634199393532745,0.00620695150432952,0.004854490983314914,0.005141306194545775,200.0
16.5,2.698390231407254,0.011320838846713982,0.016776934280646225,0.021243323393698152,0.024551471407506898,0.02737797478205342,0.03516055842310832,0.04117642401123121,0.03835709925642296,0.03888208767846543,0.031194732677065504,0.04661794274720781,0.044635206097236854,0.057329251157452195,0.0593003019897617,0.056282235123507,0.060019757363179264,0.06798079810554557,0.08149768548450019,0.068675337563377,0.08482300337719127,0.07986971327150434,0.09951474981825269,0.11031863461999898,0.10356914972345552,0.13347017125816843,0.15678089041657564,0.13506662176449982,0.12821395065522093,0.10554868160684097,0.10324861496365664,0.08062183024001267,0.07547361998760377,0.08527224463066176,0.05522418141323289,0.06992395736439476,0.08101418372450651,0.07092951625754139,0.08270047182604695,0.06654380913808593,0.06536115980033955,0.07885818297439957,0.0814743517096924,0.0855271705045524,0.09842044736686524,0.08599700800248583,0.09978483601947175,0.06912224781620242,0.07222147176881782,0.04461989997639095,0.03522573689016787,0.022784429309774187,0.01742270556989335,0.011683328939913638,0.011204333403629953,0.009346388880320071,0.013825725486965623,0.014566531277815169,0.012661356860741366,0.011384127649992888,0.01057637319288368,0.008700786319519132,0.009786232061076199,0.010433733849228875,0.009898349656589055,0.014927210665346564,0.013422440396255585,0.016047520379461166,0.016587627134060333,0.01301696929441166,0.010520450682510759,0.008648381924974226,0.008102001971126555,0.0063395609270027985,0.0066254623668568595,0.0065144419901080955,0.005979163611995665,0.00454831969727049,0.005211653567134513,0.0038507751175844043,0.004694910505500818,150.0
17.0,4.586678964560495,0.010814830126975258,0.012781034262340897,0.012903028203995782,0.015593866893367093,0.01898713676917165,0.027385025395070414,0.0319022211724734,0.03227542826258859,0.03367451807487466,0.03251296822297039,0.038721882366206155,0.04449458885561413,0.054251156325162614,0.05660187613855883,0.05204408933908491,0.05799214986757536,0.06574062920908862,0.09238383185355423,0.07226866621971308,0.11101647635875156,0.1104512934378818,0.13825189466432988,0.18901136919718767,0.18231922235731052,0.1342827738861166,0.13735197475473213,0.16037831396660346,0.23287479948090084,0.2714507864713061,0.23385462921723038,0.23536357580096057,0.21340986069976509,0.2262680942326014,0.1437081478935608,0.15833722228075026,0.1647150080515739,0.12818968929084107,0.11458362724616768,0.1348303285355557,0.10741198546244987,0.11761567273474961,0.13352015085921434,0.13110092477990412,0.16214671595721736,0.1700095862218609,0.1600866889123624,0.16094868259665138,0.12872208705856733,0.09010596242294958,0.05264526369325393,0.03850011600623421,0.02991684328688793,0.019436618551759,0.012804854650273714,0.017312909912348518,0.024230877343677026,0.026988518931199787,0.028750300228872414,0.03916976840348936,0.03035354069627263,0.027505797620413247,0.020325926335081998,0.015258223054461744,0.018238683942884564,0.014285412942345846,0.017777965667105586,0.013431385883883687,0.015537154320345487,0.015250786749364817,0.01522008365538761,0.010648437204219745,0.01005755898301135,0.007802926837642428,0.00785540946135597,0.006090568378053338,0.006984629656691152,0.005943717872610273,0.0055485277423983305,0.0059294535334472815,0.005668273050339869,300.0
17.0,4.270509785218833,0.010158703075318284,0.01235773097584791,0.012480740300409016,0.015593324705609975,0.0167680760642247,0.030692427224696697,0.03428234593319211,0.031103677768211806,0.027043253074162516,0.03611910624861144,0.04063504270871582,0.041678852179373456,0.04417604072936865,0.05728661030516125,0.05338474689211521,0.06221466145712184,0.07094869023770266,0.07713862437538577,0.09128382748006837,0.09682412384592697,0.11945555447169107,0.1315475491044992,0.1782142612643624,0.1353721834701985,0.15271777777582002,0.16891989409823033,0.22943985473319295,0.1905769104607942,0.2857503220533406,0.2136479072932091,0.2231678510740667,0.1936822880948118,0.1610961954603147,0.13582504020944947,0.11968646208913136,0.09764001872959012,0.09060545446100815,0.09603471202791539,0.09742596782552405,0.1155045328485013,0.10024016576889155,0.12707193266640746,0.15471234868045738,0.15069002765810183,0.1421197024677473,0.15462804739343838,0.15135927904663374,0.09762663351258279,0.07130059573709893,0.03806212293814267,0.026992482893141788,0.020372568915839644,0.01474743925173257,0.008862314496955903,0.013632551340565149,0.021254492831963602,0.022183638837205834,0.021885180487848183,0.016927969529664393,0.01826210418852002,0.013788606599487888,0.014061764568623687,0.013511421077351302,0.01365509415018942,0.013423636995010374,0.014321524602744396,0.014169545059131447,0.013024153837160003,0.01695601583429494,0.012762480383861026,0.010071080939420836,0.008624580592056457,0.0071374477972957545,0.006426364635611543,0.007390166031378779,0.006366816602929505,0.00576782488049187,0.004935825829305878,0.0040008498077183,0.005294402345400566,250.0
16.5,3.3483466768578345,0.010146603817276124,0.011470183927319931,0.012628557151942412,0.014534606525583544,0.021242027572257335,0.030466439828924042,0.03538732971467656,0.034545112473336186,0.029386399991531933,0.02799815354981806,0.034568263260550146,0.035912486730508744,0.05082566931000985,0.04097949123517377,0.05233296384786313,0.056532761417490474,0.07576186276037358,0.061375518310046145,0.06792548055441466,0.08925891894709059,0.09407820322900093,0.12553083371709572,0.15672740270054705,0.11270429499855691,0.13793448222668422,0.1894051752049163,0.16509339758585434,0.1695522751567788,0.189781301459787,0.13070779890555237,0.17273442715423618,0.13458027192804142,0.10202410123846505,0.08521295155241722,0.0903200434355349,0.06158647560798167,0.07499915342600202,0.07533185137399259,0.07190894430901738,0.09568655199982631,0.10311968795167281,0.08835042898619018,0.1307326774983287,0.11937704702034307,0.09849994817916219,0.13028501941935647,0.10615825796823963,0.07478877785178448,0.048701799388585786,0.02461533255871273,0.021992075485422365,0.016467078480984665,0.010585288547075293,0.009795927769939858,0.013868245864978335,0.016482029152812678,0.020846665959299612,0.021476373837664035,0.018713519947780064,0.01422507976796285,0.012559649090510903,0.011241253789818212,0.011106985438501648,0.010063819008375788,0.010448149259199365,0.010533408442990413,0.01177818721469019,0.012777118145473883,0.010516688139763015,0.009638324266399058,0.007984931239227262,0.006187133325437493,0.006289537467298137,0.006508277015171277,0.006217512340195771,0.005087398854744514,0.0042198743768235986,0.004559293536126889,0.004520974605928362,0.0034848130895076884,200.0
17.0,3.1493860211531883,0.009549477705656758,0.012309650711866793,0.01322892536993763,0.018880431010811594,0.02060972406075493,0.03502322171937853,0.029347203846922146,0.02858148072968041,0.032722458516894065,0.029715229346376385,0.03596274643256457,0.032678990767843474,0.042171848584582575,0.057507676554596834,0.04651428138999007,0.0685987778767031,0.07471264253787667,0.08121004216766745,0.10522619248809195,0.07877807492337673,0.13658055954338952,0.15742638119529717,0.1575922061710313,0.1760025519999128,0.18918677747387982,0.1964488690338318,0.16229514870396308,0.1589399726036549,0.12874514252219865,0.09677866256125288,0.0840260603291316,0.08393295850074545,0.05372409422269794,0.05941273500597247,0.043379823417225995,0.05001054034809514,0.05019800257769014,0.06273911384123439,0.057559849722580825,0.05507526119499842,0.07410543964754127,0.08937331329987198,0.09817992670842561,0.09976432316214674,0.09678996631203422,0.10036974044191355,0.1139405027091933,0.08108129157970313,0.04738311053056467,0.031759656543544665,0.02267985900380579,0.017468270740633705,0.01240503116615543,0.009100927896724509,0.010135309163223251,0.011894893871946038,0.011614510162184519,0.011824618845394937,0.010679724010605369,0.007407780665160209,0.008153566929770368,0.009570694019975293,0.010026237615021206,0.011663603286495496,0.011864535705039082,0.012794270311767273,0.014668734892458794,0.020218225983740578,0.015237547814326829,0.01254471693722841,0.010997387525190663,0.008657902762157551,0.006607000726110287,0.005006714917957451,0.005570691859653668,0.004569221118204093,0.004140141490279273,0.0035693644224653103,0.0037204357831345227,0.0036421996875113886,150.0
14.0,4.721439161174146,0.023729843510595722,0.014036406099433154,0.014194790889067247,0.013818974922037675,0.017122261224940764,0.03005821648100504,0.03652509094577424,0.038164667815069254,0.03523446701596844,0.0376771479335306,0.044827056256668794,0.048759897327604995,0.052442792420919745,0.0753974093033676,0.06461886685365911,0.05717461002009396,0.0703528184671531,0.06484334997231854,0.10846001036053048,0.12090908332280224,0.12903114131299462,0.14736288743412176,0.18100619397160708,0.11740655802799109,0.14936318219179795,0.18145802865166197,0.19785987060471205,0.23887494651928745,0.2729415509270461,0.3096194542122214,0.2376350538348791,0.18880134830025438,0.20095202434564674,0.1350148441595632,0.13412429586779695,0.15955407992524467,0.12790198746135098,0.12895851030550237,0.10391565968222298,0.10564934345422729,0.13283361536933483,0.14416573138116165,0.14546365775824568,0.13494986159643743,0.15050316845954598,0.15813604896240863,0.1689621986309814,0.1075808686641061,0.06588666608418521,0.04677484094451558,0.04310601482429051,0.030021941113595983,0.01650710714026732,0.018017126474482694,0.031265783992557174,0.04003901242577557,0.03527362492598439,0.03608718769343634,0.0410165946402244,0.024150567366217356,0.03157042122637077,0.020130110675651083,0.016322910867833204,0.015160665235140933,0.020700268763242546,0.021094198875715734,0.020064050984959704,0.022700295472035698,0.021528342515843183,0.020212823640408332,0.0198776123266367,0.011628706888140059,0.011713652597343855,0.015372202715662215,0.013113199748816492,0.012219390532736706,0.0105893697983577,0.01282820643482663,0.009876142003763338,0.01216145452343878,300.0
12.5,4.670864529113303,0.013143115771702697,0.014416799432736502,0.016796731124431256,0.012888255454984829,0.01884785994060083,0.02445434985510156,0.03372878059754701,0.03340157906169209,0.03823298553451071,0.03374655928888375,0.03882491885552948,0.039096460866709586,0.044621149903733094,0.05216081287520317,0.0580515938890477,0.06199511426973353,0.06311606220496746,0.0846953951056709,0.09278951709131997,0.10138245408085966,0.1305909889696935,0.1233151988097694,0.18516707302606294,0.21131495799458538,0.2202988057374969,0.23124685199922956,0.25252318957300596,0.29422575765838316,0.306373876292351,0.26883243797934436,0.17813520509813957,0.15526903517023313,0.14018081015737932,0.15834127539507503,0.10365563440836638,0.12952383008508073,0.08319733840580992,0.10194584100049757,0.07437677434844411,0.09115083668860194,0.11292260728285951,0.12742936910068833,0.14413054536985004,0.13581798996438277,0.1522861501170312,0.13157448138478023,0.1266306793024891,0.09871222192318281,0.08246477687227578,0.048742478046705416,0.038289702287312946,0.03136457256241065,0.020194017514738313,0.012420764310358628,0.023058159000692954,0.027002451623966528,0.02264726367256778,0.023265318678696557,0.023795680149551496,0.012114995020122504,0.011442994412031279,0.012151273148534907,0.013393092896820634,0.014227701177842623,0.017758269857403086,0.01376586067325561,0.012141841429387224,0.013468459834818784,0.01586468356391256,0.013651200148818984,0.012468017972225522,0.010661795641238517,0.010376767985994162,0.009298726524558577,0.008959934728824151,0.00713877830932521,0.007461218492761679,0.009945677800210476,0.009512808854538018,0.012875632856357113,250.0
12.5,3.494492756151778,0.026655453113242453,0.012228043064151175,0.01434180978253162,0.012149011284657205,0.016816058040306114,0.033049981878124045,0.035963830490786795,0.03684904843702168,0.030796910874708143,0.03314094052040957,0.03730459061861293,0.04407122295470905,0.0437986234107016,0.035771010910120665,0.05787875957318693,0.05514367181595189,0.06419956458300621,0.08676334507990788,0.09213877607724799,0.09621608306213703,0.09128230314116578,0.13113192390288567,0.14346688401409857,0.14744954202198907,0.17665172135799626,0.21338854623580278,0.2313093828347454,0.1690839012758645,0.15227234257696054,0.15215699201644958,0.11747178687226978,0.08663911446087179,0.08291443122457597,0.07903555608000827,0.06046637154709239,0.0792128574470016,0.05595389483294094,0.053626547929462996,0.06582488146002591,0.0757392651736897,0.08652698407116872,0.07241691021536509,0.08678879177134442,0.09062525225950599,0.118286522423206,0.10248867740489329,0.09745538159669116,0.08458782680007773,0.06881313339801837,0.04096014159506382,0.029897587897521512,0.01765070708020349,0.015223409735151905,0.008601694420092138,0.01226134124639556,0.016748495218424104,0.016270986880032534,0.014208503427515954,0.011207310174931196,0.009672241450711284,0.007541672135147707,0.007717743367809025,0.008069325802762917,0.00800042421342827,0.008856033419797113,0.011820673623129016,0.010800378874555016,0.013810537134907538,0.016088285959700206,0.012472866944405492,0.010634228176600004,0.008258943980310993,0.008368470117474908,0.007820170204337982,0.0068223732778875164,0.007335547899465796,0.005926432559004249,0.006260948511798957,0.005325402789130246,0.004851594207088036,200.0
12.5,2.87234491553076,0.020892835919294566,0.009300455178239473,0.011432478760441834,0.00987365517800273,0.019964257522748018,0.03519605241999917,0.03571874791580772,0.03779166366895087,0.02693090674408554,0.03281169528670821,0.035528682085227095,0.03713510153027742,0.05012201653465995,0.04596750347305582,0.04552465826126658,0.05209851706608183,0.06196846985405411,0.06974829838561189,0.10811340551447275,0.09105617122098199,0.08624458850842741,0.12177587059161077,0.13577161707109237,0.1779387850010794,0.17039039897190983,0.1747548204093731,0.1717507773340441,0.10854632344197582,0.08602504814973631,0.08492602292065402,0.06962653143302433,0.06534921945218818,0.06251239297883136,0.05772571077906517,0.04335180196253338,0.0428852155980275,0.05054530483785639,0.044669508432322556,0.03808874687966368,0.050751157078714526,0.05504957600067914,0.057819079651643776,0.0670448967156208,0.06201466468428583,0.09327762459581827,0.09262582508726121,0.07869936636226518,0.06399874149566846,0.05571799350482754,0.03461898780215045,0.023211909263688078,0.014239169184686233,0.013179935743999898,0.00916022049147264,0.007535782868062844,0.009126008231435381,0.008926368784308625,0.008830553273010501,0.006727528224261404,0.006590368790687691,0.007001036609208929,0.004793505692579936,0.0056622131068849845,0.005877700411330631,0.007278431339180406,0.009164037669922284,0.009893168436493401,0.010364201237817713,0.011600384546399873,0.010137180701102597,0.009011720115563301,0.007179035588220707,0.0054670809162926555,0.005401711401598855,0.004521298324889519,0.0056715050999171495,0.004710430810663633,0.00409781438404679,0.0038504551612330803,0.005181885517975927,150.0
16.5,4.452700989460626,0.04750530507107127,0.020281932166318583,0.017227232227222136,0.01943941051412764,0.02098572149185464,0.031057835369881076,0.043483384723825534,0.04201772838634641,0.04004684604166049,0.051186995671927596,0.04246656602628239,0.04752445398341943,0.0644678620267917,0.05581225805176941,0.05988439942506911,0.0956881846579149,0.09587492077103056,0.08703130489955146,0.11286677641556181,0.10093198048515332,0.13629118303404378,0.135337593254951,0.1755520232638549,0.1779149292350879,0.17639026901917507,0.229890279064137,0.20726089073304615,0.251941547234269,0.21541458862643953,0.2301615227823218,0.2592924446966718,0.21004302112919004,0.21731540237581468,0.12810223391145314,0.13383586199891223,0.15581535906936125,0.11577160814447385,0.12677845969644888,0.09416316440806098,0.0880526466842936,0.0935080996903081,0.09551059857285557,0.12067286818668975,0.12076603965550102,0.11175465304145223,0.12475998397474924,0.12507295388733472,0.10990088150736377,0.06443607012630308,0.05388609194445259,0.048375752365264854,0.0365579161771732,0.024219058812978263,0.019158537486798924,0.02157964137421748,0.02248711969294857,0.03295077121059905,0.02787872731302583,0.023078615349136647,0.03420918492636349,0.025463695779295942,0.023504734957801705,0.02538157349222682,0.019624321634031796,0.022467582848761897,0.020915044480277128,0.01838487085101967,0.015759279447420973,0.02248315726867999,0.019701205165115435,0.017500508769571637,0.01344458054238213,0.01233394678782882,0.01795358611232359,0.010726222228096896,0.010113122683705855,0.008532112743529002,0.008196443758687546,0.008520128761497428,0.008591552320248119,300.0
17.5,3.557536189814485,0.019384655473631014,0.019083241652476636,0.01642667171644832,0.02019789255502887,0.01818327903694537,0.03355168052296571,0.051400754696445866,0.04442626143178822,0.03552763800897665,0.049671992204295,0.04373451788026977,0.04559972437532969,0.05598339216319792,0.059970028285423006,0.05307934716697412,0.07103401447046294,0.08334045978186126,0.08288663167746126,0.10575407283952479,0.10831880394371572,0.12255188821681419,0.10783217465457784,0.11114442883167502,0.12858388267832746,0.1124024346446739,0.15655100434460018,0.1419304204259819,0.18142032773341252,0.19416581967399235,0.16376336337792372,0.19155758118337188,0.1303496773620738,0.12577186353678127,0.11577309475348656,0.1288861550720961,0.09908977867355924,0.10462837004040083,0.0829319466253069,0.07957788069926021,0.07637691999866408,0.10767297116136756,0.10215512478362578,0.10457142920331843,0.12859759868900345,0.13812477499755513,0.16674816172297652,0.10595714495562339,0.07185809926374756,0.060817971657745634,0.03995289295442024,0.03987995366951883,0.018884771064069893,0.015355041904442574,0.012177191223433553,0.016886483066403557,0.01778723326238,0.023435016843387956,0.023050167509438692,0.02106416026218429,0.018212840689970405,0.013294971363055463,0.014601371020002312,0.014198304574163972,0.01294958459368371,0.012237368807609518,0.014756086340781075,0.016676246338422258,0.013980009162617902,0.014056396117785398,0.014793242971453744,0.012426964536761731,0.009635090554494033,0.012174093097486427,0.010369562945664035,0.009251421526037872,0.009506394774822943,0.006419464136612231,0.007848200884226747,0.008046574242476595,0.0051398040512888685,250.0
17.5,3.9662537018879234,0.04950684450932661,0.016698850962567662,0.016528799661115798,0.018960783946605626,0.029408799412206667,0.04027414183200064,0.059462031804645044,0.05283562836563133,0.04913921687286099,0.06120125847670187,0.04133456998317322,0.05409074714750266,0.06106978092878259,0.06549929121082204,0.07774374861878013,0.10681336635013473,0.10419222114314593,0.11768404941651746,0.140138243632267,0.14330376520943158,0.1442089914131892,0.15143550507754663,0.1650195245972529,0.18728110944624432,0.16630272610717997,0.19976229817258295,0.2653827294690278,0.21978512604858838,0.219407411010377,0.17168324253341857,0.13840129005878665,0.13185203753541191,0.10387264392702096,0.0999608771884044,0.08015944015416707,0.09218921565112977,0.081153645473494,0.07584942162999837,0.08473721683670657,0.08383657174012511,0.07263564382695765,0.08256118264493408,0.1263898171288145,0.12484399251680313,0.1334296466417991,0.11052513169927149,0.08395020650798206,0.06495929526685922,0.046142478730516426,0.03980870500400346,0.03777644767391236,0.0254783028472661,0.01745668399538883,0.01341618468897927,0.014452300633441285,0.02050660509294331,0.018788601059125137,0.018397000908094856,0.018405464700011195,0.013480442385269173,0.017707811298378177,0.014166579961061668,0.0110375697565926,0.010847197694130931,0.01224087171116536,0.014153170072543604,0.015217306485378496,0.01681795705896231,0.015543726232341135,0.01524909358009298,0.0157729803801364,0.011235822420729446,0.010236674211825354,0.009036428462831442,0.008014928265296475,0.008320163471081108,0.0062088578165339515,0.007714098393266757,0.006741925846480454,0.010014454047585582,200.0
14.5,2.9970347652842406,0.029489375887798725,0.016760940264778215,0.014944783189880417,0.017072864095374295,0.019988829709876137,0.03781441078129757,0.04866763003915352,0.04495412604368154,0.03864091274520088,0.04157459063237748,0.04216034189298265,0.04345396722611147,0.054308597466306126,0.056066059938677956,0.06674769942797629,0.06867114258870298,0.07694834764877916,0.08515569108406812,0.09947504579667793,0.1167469400061389,0.10271729583710992,0.16711498777248007,0.158797137576872,0.13777964392690512,0.1369581541583492,0.16782689946107243,0.16352963431105275,0.13184474653929257,0.10361596601975996,0.13250626276038563,0.08500096769490174,0.06940756330207258,0.06757800658734762,0.05631026556581002,0.07498504143945527,0.06572240923340719,0.07525126449216883,0.05564964850890054,0.05022630917944365,0.055763373426698404,0.05477482158038379,0.05620825815046169,0.06802999426835246,0.08282595463905501,0.10052757717623954,0.08744339210376503,0.07759513955708593,0.0539527450103155,0.04097926376769795,0.03289568508131935,0.03185573630748049,0.02650785225919892,0.016953624478965135,0.01184858649060493,0.011591200169782745,0.015098603313639773,0.015871455454790514,0.01746731241611899,0.012553849566873799,0.013171786929022664,0.009026800980287172,0.007924308453135371,0.007970108692651894,0.008980400508602066,0.013973458004917463,0.01404863914700965,0.01062761940134951,0.015008550285509596,0.012329760769464257,0.01158016466240623,0.011550745971860272,0.007456094111698561,0.009886342138784235,0.006112909322010524,0.006502496489292188,0.0060773923612165584,0.004704855022154328,0.006108126902471696,0.0053817808218759354,0.005371269485112088,150.0
17.5,5.161817028058714,0.043968362803864104,0.013881845224968353,0.014917301930117826,0.015932607046587128,0.022839372175945595,0.034008012909528165,0.04786563634102232,0.04248293444265179,0.051566099619466496,0.0383850103437887,0.036618546053989544,0.05937676781107929,0.059403246645135674,0.08541736963569198,0.07792889361925152,0.08981036039938405,0.07769503321980145,0.09281228946358192,0.13449337729598648,0.10414527569834589,0.11630347965232213,0.13233167635756213,0.18958610215833643,0.18070735263698812,0.2977866623121113,0.2452759657376546,0.20486933555991577,0.2867371213023799,0.25882350052035935,0.33572230905660433,0.26591101261485767,0.3658682625384373,0.21710492380013435,0.19956636453274962,0.22128079546341287,0.13771337769891953,0.14319109321849796,0.13550857222450988,0.1248769928574797,0.10862009693877338,0.11541416162683983,0.1323411678272621,0.1554609952090757,0.15164852201381052,0.13029171316064442,0.14185962376875755,0.155498100516431,0.12196425826318413,0.08079318080265592,0.04869128302889239,0.042057352361176116,0.027029159569830992,0.020821386976597595,0.025017860898953612,0.04126643558319891,0.05157208563764062,0.03771662799528496,0.030176765010440577,0.022739969227208338,0.02536296552135249,0.027697539756223195,0.028865793299123945,0.027379738036483525,0.02399880526763631,0.01601263545402426,0.017334305236419746,0.017126802610355544,0.01917814589425942,0.02431578968825547,0.02450654669575368,0.015552907245126521,0.015470464210657222,0.01787231003731689,0.01567228223340174,0.016672096982189716,0.011858149376151025,0.00961380911068971,0.008905502413926859,0.011386266910257096,0.011840536468154453,300.0
14.0,4.013394731195849,0.01757329619797861,0.014017919376986923,0.011921246338020827,0.014545929614380015,0.01904068209275014,0.024816570558820777,0.0330158898682897,0.03801269036065124,0.03283057419851934,0.03510991849628712,0.03781082810529765,0.03938328794114654,0.05649705481906808,0.06394985005839682,0.056329524051613414,0.056145161448991746,0.07280062193493009,0.06466271927247864,0.08526126163475424,0.08606421862156256,0.13258126272988174,0.12071652854810516,0.17638881954880106,0.13661671769032618,0.17766834309725865,0.18218404945191974,0.19618571268170953,0.19631875219672715,0.20770640307069516,0.21373474757984465,0.20369484822080314,0.21383852676608794,0.12340561252780305,0.119411837560882,0.10111807873343727,0.09960708373323927,0.09474713603193734,0.06873629199212986,0.06798424962341669,0.08881467304407793,0.09697759923638702,0.1102430992272119,0.11749851946841311,0.12877524506992888,0.15565050551419427,0.16393062369510558,0.1485902129784883,0.10658134849383835,0.06047490562478412,0.048233341497601744,0.026182118610703197,0.017321909903194363,0.014587040376313249,0.013196892148087868,0.014240957410191116,0.02270617432355909,0.021255866502656384,0.019236034240950654,0.025389079274618313,0.017358284855097755,0.017094458105085888,0.01394688461182648,0.014161756817691348,0.01283331292766644,0.01490054884604824,0.014602391727634917,0.013628114994823427,0.014778020814437957,0.014665081567983414,0.014720288404458442,0.013723457939591756,0.011272487444415258,0.009459259859045006,0.007114458897195167,0.0060484173753587375,0.006125124653520651,0.0066537522723177,0.006306974007476255,0.007840792127054727,0.00864052318467966,250.0
18.5,4.206578884974661,0.04080461413416393,0.014128827995349685,0.014985118312166711,0.014268820320293992,0.01863495272805201,0.030934048111598143,0.039039199602585284,0.043978457098837756,0.04062096471686462,0.04422837779468278,0.04338185595267336,0.04674410601498913,0.04906489138002755,0.07815103213991989,0.08069282931318043,0.07755053076319089,0.09324193319872835,0.13466739972770994,0.10694807663062833,0.13879372347778063,0.14070526634816055,0.18447506484593074,0.19308092492104256,0.21560769488618883,0.2278854468453506,0.2537626027271923,0.23751022842544023,0.211778161369631,0.22050826584401803,0.24609482594555668,0.1687458431951225,0.15553222053120863,0.15142906145147303,0.11344912726774162,0.11060013639754568,0.10750775802391235,0.10237548421551444,0.10150813778203938,0.07339864529006838,0.06196477440168246,0.08443045009881153,0.0923574801495222,0.10664662562037121,0.11155179649072929,0.14211062941179917,0.15463448871304444,0.1244477241313776,0.08497554288562251,0.07434941294915792,0.04928089520192213,0.03474182641946358,0.026564653034554058,0.017671182220020322,0.01531742450732539,0.017168749349574672,0.018255111900242885,0.014291338057877485,0.018617497338863455,0.015300613095715286,0.013853076905892395,0.012775160851072343,0.011292985469480566,0.012635307369742946,0.010415429466340049,0.01299109855183369,0.013243471839306058,0.013660022895591565,0.013150796509511556,0.016863325206569402,0.01941337735010425,0.015206250818734272,0.013327020403375753,0.010231728492665975,0.010821758693463517,0.007779101871207867,0.006184087129718,0.006325455318458565,0.006228033134757155,0.005688445916196137,0.007938171810752187,200.0
